"","time","Haz","time.1","varHaz"
"1",1.5229166665813,0.0102393937711773,1.5229166665813,0.000104846495676324
"2",1.64652777777519,0.0206053035402045,1.64652777777519,0.000212304103737048
"3",1.86666666669771,0.0311008948348514,1.86666666669771,0.000322474274202806
"4",1.90555555548053,0.041689723724952,1.90555555548053,0.000434614581912594
"5",1.91249999997672,0.0523734616109331,1.91249999997672,0.000548776217583365
"6",1.92083333327901,0.0631538252426059,1.92083333327901,0.000665012432490357
"7",2.05208333325572,0.0740745178546271,2.05208333325572,0.000784304281433324
"8",2.32152777782176,0.0851392409805671,2.32152777782176,0.000906776956432435
"9",2.34722222213168,0.0962767314579512,2.34722222213168,0.00103085952315931
"10",2.38958333327901,0.0962767314579512,2.38958333327901,0.00103085952315931
"11",2.5,0.107519269975316,2.5,0.00115729095387727
"12",2.6875,0.118868857012749,2.6875,0.00128613679086739
"13",2.72986111114733,0.130374090519417,2.72986111114733,0.00141855575245214
"14",2.79236111114733,0.142107951117085,2.79236111114733,0.00155635830877262
"15",2.79861111112405,0.153958469708706,2.79861111112405,0.00169692166943626
"16",2.82361111114733,0.165978780140813,2.82361111114733,0.00184158073748674
"17",2.82916666660458,0.178173818624947,2.82916666660458,0.00199052499832557
"18",2.84375,0.190494914623712,2.84375,0.00214257531375125
"19",2.92152777779847,0.202944701416097,2.92152777779847,0.00229782356910237
"20",2.9375,0.215582022507977,2.9375,0.00245784593829191
"21",3.04166666662786,0.215582022507977,3.04166666662786,0.00245784593829191
"22",3.05208333325572,0.228354761249913,3.05208333325572,0.00262132028343568
"23",3.07291666662786,0.241324967057541,3.07291666662786,0.00278996442661524
"24",3.12847222224809,0.241324967057541,3.12847222224809,0.00278996442661524
"25",3.17777777777519,0.241324967057541,3.17777777777519,0.00278996442661524
"26",3.3256944444729,0.25443785893352,3.3256944444729,0.00296234248351592
"27",3.39166666672099,0.26769661119596,3.39166666672099,0.00313857212815047
"28",3.54236111103091,0.26769661119596,3.54236111103091,0.00313857212815047
"29",3.59722222224809,0.281322267116047,3.59722222224809,0.003324741584698
"30",3.59999999997672,0.295269766806267,3.59999999997672,0.00352015848882123
"31",3.60416666662786,0.295269766806267,3.60416666662786,0.00352015848882123
"32",3.62847222213168,0.309453062971436,3.62847222213168,0.00372241835596101
"33",3.72222222213168,0.323880265468766,3.72222222213168,0.00393191015459325
"34",3.79166666662786,0.323880265468766,3.79166666662786,0.00393191015459325
"35",3.84375,0.338484230053826,3.84375,0.00414663405934653
"36",3.8618055555271,0.353458541756539,3.8618055555271,0.00437307095222907
"37",3.88055555557366,0.353458541756539,3.88055555557366,0.00437307095222907
"38",3.91666666662786,0.368623364625115,3.91666666662786,0.00460546307611749
"39",3.92708333325572,0.368623364625115,3.92708333325572,0.00460546307611749
"40",4.00694444449618,0.384067352233032,4.00694444449618,0.00484691361977621
"41",4.02430555550382,0.399714070262958,4.02430555550382,0.00509491636745195
"42",4.08333333337214,0.41556891192144,4.08333333337214,0.00534970962024626
"43",4.10208333330229,0.41556891192144,4.10208333330229,0.00534970962024626
"44",4.12152777786832,0.431637488528218,4.12152777786832,0.00561154412198296
"45",4.2236111110542,0.44785998825374,4.2236111110542,0.0058783207425675
"46",4.2319444444729,0.46430632043372,4.2319444444729,0.00615255701451707
"47",4.28888888889924,0.480982748210809,4.28888888889924,0.00643454118474381
"48",4.42847222217824,0.497997388424524,4.42847222217824,0.00672863010047312
"49",4.44444444449618,0.515364243540852,4.44444444449618,0.00703566322155104
"50",4.58333333337214,0.533098203989644,4.58333333337214,0.00735656448131561
"51",4.60763888887595,0.551019833159143,4.60763888887595,0.00768406228631868
"52",4.66388888889924,0.569133145521384,4.66388888889924,0.00801826827401894
"53",4.68472222227138,0.587525958163586,4.68472222227138,0.00836282212414342
"54",4.71875,0.606120722498072,4.71875,0.00871447877259386
"55",4.75,0.625010163678256,4.75,0.00907720694548795
"56",4.77083333325572,0.625010163678256,4.77083333325572,0.00907720694548795
"57",4.78125,0.625010163678256,4.78125,0.00907720694548795
"58",4.80277777777519,0.644203771761869,4.80277777777519,0.00945150582454686
"59",4.83333333325572,0.664042225489153,4.83333333325572,0.00985449610107908
"60",4.91666666662786,0.664042225489153,4.91666666662786,0.00985449610107908
"61",4.9375,0.684713530943783,4.9375,0.0102927934759724
"62",5.04166666662786,0.684713530943783,5.04166666662786,0.0102927934759724
"63",5.05347222217824,0.684713530943783,5.05347222217824,0.0102927934759724
"64",5.16666666662786,0.684713530943783,5.16666666662786,0.0102927934759724
"65",5.18819444440305,0.684713530943783,5.18819444440305,0.0102927934759724
"66",5.33333333337214,0.705640270064152,5.33333333337214,0.0107413324860669
"67",5.375,0.705640270064152,5.375,0.0107413324860669
"68",5.41666666662786,0.705640270064152,5.41666666662786,0.0107413324860669
"69",5.45833333325572,0.705640270064152,5.45833333325572,0.0107413324860669
"70",5.65138888882939,0.705640270064152,5.65138888882939,0.0107413324860669
"71",5.66180555557366,0.726828834579033,5.66180555557366,0.0112003325475102
"72",5.66666666662786,0.726828834579033,5.66666666662786,0.0112003325475102
"73",5.72916666662786,0.726828834579033,5.72916666662786,0.0112003325475102
"74",5.91666666662786,0.726828834579033,5.91666666662786,0.0112003325475102
"75",6.0131944444729,0.748400866821224,6.0131944444729,0.0116758379028571
"76",6.02430555562023,0.748400866821224,6.02430555562023,0.0116758379028571
"77",6.05833333334886,0.748400866821224,6.05833333334886,0.0116758379028571
"78",6.0625,0.748400866821224,6.0625,0.0116758379028571
"79",6.07638888887595,0.748400866821224,6.07638888887595,0.0116758379028571
"80",6.22916666662786,0.770790867403464,6.22916666662786,0.0121931470494325
"81",6.35833333327901,0.793609495312033,6.35833333327901,0.0127305137930253
"82",6.41666666662786,0.793609495312033,6.41666666662786,0.0127305137930253
"83",6.5493055555271,0.816873481867211,6.5493055555271,0.0132890297721665
"84",6.64583333325572,0.816873481867211,6.64583333325572,0.0132890297721665
"85",6.85416666662786,0.840800974814809,6.85416666662786,0.0138821991875367
"86",6.89583333325572,0.840800974814809,6.89583333325572,0.0138821991875367
"87",7.08750000002328,0.865218627152041,7.08750000002328,0.0144999230861312
"88",7.15486111107748,0.890368259676229,7.15486111107748,0.0151581420602511
"89",7.41666666662786,0.890368259676229,7.41666666662786,0.0151581420602511
"90",7.8881944444729,0.916295114505957,7.8881944444729,0.0158611333366823
"91",7.89583333337214,0.942798452508419,7.89583333337214,0.016596028943483
"92",7.91666666662786,0.942798452508419,7.91666666662786,0.016596028943483
"93",8.28333333332557,0.942798452508419,8.28333333332557,0.016596028943483
"94",8.37708333332557,0.942798452508419,8.37708333332557,0.016596028943483
"95",8.59236111107748,0.942798452508419,8.59236111107748,0.016596028943483
"96",8.64583333325572,0.942798452508419,8.64583333325572,0.016596028943483
"97",8.78125,0.970166372415585,8.78125,0.0173840249505047
"98",8.83333333325572,0.970166372415585,8.83333333325572,0.0173840249505047
"99",8.875,0.970166372415585,8.875,0.0173840249505047
"100",8.95833333325572,0.970166372415585,8.95833333325572,0.0173840249505047
"101",9,0.970166372415585,9,0.0173840249505047
"102",9.25,0.970166372415585,9.25,0.0173840249505047
"103",9.41666666662786,0.970166372415585,9.41666666662786,0.0173840249505047
"104",9.625,0.970166372415585,9.625,0.0173840249505047
"105",9.70833333325572,0.970166372415585,9.70833333325572,0.0173840249505047
"106",9.91666666662786,0.970166372415585,9.91666666662786,0.0173840249505047
"107",11.90625,0.970166372415585,11.90625,0.0173840249505047
"108",12.513888888876,0.970166372415585,12.513888888876,0.0173840249505047
"109",22,0.970166372415585,22,0.0173840249505047
"110",1.5229166665813,0,1.5229166665813,0
"111",1.64652777777519,0,1.64652777777519,0
"112",1.86666666669771,0,1.86666666669771,0
"113",1.90555555548053,0,1.90555555548053,0
"114",1.91249999997672,0,1.91249999997672,0
"115",1.92083333327901,0,1.92083333327901,0
"116",2.05208333325572,0,2.05208333325572,0
"117",2.32152777782176,0,2.32152777782176,0
