"","time","pstate1","pstate2","pstate3","pstate4","se1","se2","se3","se4"
"1",0,1,0,0,0,0,0,0,0
"2",1.5229166665813,0.989760606228823,0.0102393937711773,0,0,0.0101346119421033,0.0101346119421033,0,0
"3",1.64652777777519,0.979500837091717,0.0204991629082829,0,0,0.0142719726889154,0.0142719726889154,0,0
"4",1.86666666669771,0.969220396632838,0.0307796033671621,0,0,0.0174048418738323,0.0174048418738323,0,0
"5",1.90555555548053,0.958957487696097,0.0410425123039027,0,0,0.0199917817172299,0.0199917817172299,0,0
"6",1.91249999997672,0.948712237253753,0.0512877627462467,0,0,0.0222245073880498,0.0222245073880498,0,0
"7",1.92083333327901,0.93848477435434,0.06151522564566,0,0,0.0242014904838245,0.0242014904838245,0,0
"8",2.05208333325572,0.928235870612554,0.0717641293874459,0,0,0.0259956475475314,0.0259956475475314,0,0
"9",2.32152777782176,0.917965197708661,0.0820348022913396,0,0,0.0276424449822626,0.0276424449822626,0,0
"10",2.34722222213168,0.90774136906061,0.0922586309393898,0,0,0.0291448531847592,0.0291448531847592,0,0
"11",2.38958333327901,0.906196160797716,0.0833234079390729,0.00893522300031693,0.00154520826289388,0.0291515056275291,0.0275465122877659,0.0085977052822493,0.00181098931692676
"12",2.5,0.89600821555566,0.0935113531811295,0.00893522300031693,0.00154520826289388,0.0305337956873257,0.029037673512148,0.0085977052822493,0.00181098931692676
"13",2.6875,0.885838892326956,0.103680676409833,0.00893522300031693,0.00154520826289388,0.0318178681265675,0.0304157994498942,0.0085977052822493,0.00181098931692676
"14",2.72986111114733,0.875647109021446,0.113872459715343,0.00893522300031693,0.00154520826289388,0.0330264857194653,0.0317075280332223,0.0085977052822493,0.00181098931692676
"15",2.79236111114733,0.865372387911438,0.124147180825351,0.00893522300031693,0.00154520826289388,0.0341832950840179,0.032939428387372,0.0085977052822493,0.00181098931692676
"16",2.79861111112405,0.855117276339818,0.134402292396972,0.00893522300031693,0.00154520826289388,0.0352668495271032,0.0340902486555184,0.0085977052822493,0.00181098931692676
"17",2.82361111114733,0.844838501222355,0.144681067514434,0.00893522300031693,0.00154520826289388,0.0362943598458122,0.0351790475245655,0.0085977052822493,0.00181098931692676
"18",2.82916666660458,0.834535663187071,0.154983905549718,0.00893522300031693,0.00154520826289388,0.0372703646845879,0.0362113212646457,0.0085977052822493,0.00181098931692676
"19",2.84375,0.82425326916655,0.16526629957024,0.00893522300031693,0.00154520826289388,0.0381885188198802,0.0371810945177391,0.0085977052822493,0.00181098931692676
"20",2.92152777779847,0.8139914917025,0.17552807703429,0.00893522300031693,0.00154520826289388,0.039053055172873,0.0380932968163006,0.0085977052822493,0.00181098931692676
"21",2.9375,0.803704819855797,0.185814748880993,0.00893522300031693,0.00154520826289388,0.0398773415535727,0.0389621921357068,0.0085977052822493,0.00181098931692676
"22",3.04166666662786,0.802987027757542,0.176372927511908,0.0183770443694016,0.00226300036114819,0.0398613038008185,0.0380782942421636,0.012649501167356,0.00219963207194475
"23",3.05208333325572,0.792730684238832,0.186629271030619,0.0183770443694016,0.00226300036114819,0.0406364838099501,0.0389381207029779,0.012649501167356,0.00219963207194475
"24",3.07291666662786,0.782448804114233,0.196911151155218,0.0183770443694016,0.00226300036114819,0.0413764902357259,0.0397579848555916,0.012649501167356,0.00219963207194475
"25",3.12847222224809,0.781787128699522,0.187437162183295,0.0278510333413245,0.00292467577585886,0.0413632012166919,0.0389356219133847,0.0156871302337088,0.00257516205840013
"26",3.17777777777519,0.781096907532765,0.178021975088618,0.0372662204360015,0.00361489694261595,0.0413546739780721,0.038083732860999,0.0181749575649817,0.00299056918853203
"27",3.3256944444729,0.770854468239626,0.188264414381757,0.0372662204360015,0.00361489694261595,0.0420485607195999,0.038934860880172,0.0181749575649817,0.00299056918853203
"28",3.39166666672099,0.760633899814842,0.198484982806541,0.0372662204360015,0.00361489694261595,0.0427020758890045,0.0397362945293084,0.0181749575649817,0.00299056918853203
"29",3.54236111103091,0.759989849991456,0.188923066479067,0.046828136763475,0.00425894676600223,0.0426949820411734,0.0389457505706053,0.0204030971442967,0.00337948754868872
"30",3.59722222224809,0.749634489792713,0.19927842667781,0.046828136763475,0.00425894676600223,0.0433375452489362,0.039771785502409,0.0204030971442967,0.00337948754868872
"31",3.59999999997672,0.739178962978551,0.209733953491972,0.046828136763475,0.00425894676600223,0.0439646490490817,0.0405755935540605,0.0204030971442967,0.00337948754868872
"32",3.60416666662786,0.738621288883542,0.200731246556333,0.0558308436991134,0.00481662086101114,0.0439585868123186,0.0398249957233552,0.022178495955694,0.00371469902949575
"33",3.62847222213168,0.728145204389408,0.211207331050468,0.0558308436991134,0.00481662086101114,0.0445552347608595,0.0406274037155821,0.022178495955694,0.00371469902949575
"34",3.72222222213168,0.717640106078222,0.221712429361654,0.0558308436991134,0.00481662086101114,0.0451241740909983,0.0413930508566303,0.022178495955694,0.00371469902949575
"35",3.79166666662786,0.71711752195743,0.212526712711138,0.0650165603496286,0.0053392049818036,0.0451182378504432,0.040695502871125,0.0238704588066374,0.00402769754601593
"36",3.84375,0.706644763063437,0.22299947160513,0.0650165603496286,0.0053392049818036,0.0456492493217486,0.0414486821531839,0.0238704588066374,0.00402769754601593
"37",3.8618055555271,0.696063244118236,0.233580990550332,0.0650165603496286,0.0053392049818036,0.0461694948858174,0.042185000166281,0.0238704588066374,0.00402769754601593
"38",3.88055555557366,0.695579743023868,0.224349756706283,0.0742477941936775,0.0058227060761715,0.0461635204453539,0.0415366375024775,0.0254519126159606,0.00431564799954391
"39",3.91666666662786,0.684004804988405,0.216059393706668,0.0930865007872195,0.00684930051770813,0.0466384219841868,0.0410735657837331,0.0285496695867174,0.00492853712886265
"40",3.92708333325572,0.683480233655843,0.206631991193268,0.10251390330062,0.00737387185027008,0.0466384750038852,0.0403751947373086,0.0298574121822306,0.00525532955950691
