"","time","Haz","time.1","varHaz"
"1",1.5229166665813,0.0173406580223024,1.5229166665813,0.000315600755853198
"2",1.64652777777519,0.0348955739100695,1.64652777777519,0.000669479926089246
"3",1.86666666669771,0.0526701085602201,1.86666666669771,0.00106348191573517
"4",1.90555555548053,0.0706025433061884,1.90555555548053,0.00149575725057155
"5",1.91249999997672,0.0886957087045353,1.91249999997672,0.00196706290481674
"6",1.92083333327901,0.106952512112088,1.92083333327901,0.00247817317233558
"7",2.05208333325572,0.125446966001029,2.05208333325572,0.00303507599626015
"8",2.32152777782176,0.144185339006907,2.32152777782176,0.00364004423884898
"9",2.34722222213168,0.163046945261235,2.34722222213168,0.0042851987431234
"10",2.38958333327901,0.163046945261235,2.38958333327901,0.0042851987431234
"11",2.5,0.182086452881399,2.5,0.0049748078406149
"12",2.6875,0.201307249728227,2.6875,0.00570978692453353
"13",2.72986111114733,0.220791637589886,2.72986111114733,0.00649915278766978
"14",2.79236111114733,0.240663210893207,2.79236111114733,0.00736028247236982
"15",2.79861111112405,0.260732347296837,2.79861111112405,0.0082739128166463
"16",2.82361111114733,0.281089030239515,2.82361111114733,0.00925180185147159
"17",2.82916666660458,0.301741619313435,2.82916666660458,0.0102973767262404
"18",2.84375,0.322607689800534,2.84375,0.0114017514769896
"19",2.92152777779847,0.343691701221701,2.92152777779847,0.0125662868243352
"20",2.9375,0.365093306460204,2.9375,0.0138067133376125
"21",3.04166666662786,0.365093306460204,3.04166666662786,0.0138067133376125
"22",3.05208333325572,0.386724244724888,3.05208333325572,0.015111705669602
"23",3.07291666662786,0.408689598183805,3.07291666662786,0.0164993466483555
"24",3.12847222224809,0.408689598183805,3.12847222224809,0.0164993466483555
"25",3.17777777777519,0.408689598183805,3.17777777777519,0.0164993466483555
"26",3.3256944444729,0.430896593908967,3.3256944444729,0.0179564106603195
"27",3.39166666672099,0.453350607683941,3.39166666672099,0.019484597673868
"28",3.54236111103091,0.453350607683941,3.54236111103091,0.019484597673868
"29",3.59722222224809,0.476425981570322,3.59722222224809,0.0211271948049363
"30",3.59999999997672,0.500046405571895,3.59999999997672,0.0229081809597435
"31",3.60416666662786,0.500046405571895,3.60416666662786,0.0229081809597435
"32",3.62847222213168,0.524066156538163,3.62847222213168,0.0248002275229609
"33",3.72222222213168,0.548498968706099,3.72222222213168,0.0268101460215916
"34",3.79166666662786,0.548498968706099,3.79166666662786,0.0268101460215916
"35",3.84375,0.573231131693343,3.84375,0.0289162724162077
"36",3.8618055555271,0.598590486373797,3.8618055555271,0.0312044831468673
"37",3.88055555557366,0.598590486373797,3.88055555557366,0.0312044831468673
"38",3.91666666662786,0.624272476265912,3.91666666662786,0.0336026882503131
"39",3.92708333325572,0.624272476265912,3.92708333325572,0.0336026882503131
"40",4.00694444449618,0.650427238314756,4.00694444449618,0.0361506559895267
"41",4.02430555550382,0.676925329177527,4.02430555550382,0.0388188912134334
"42",4.08333333337214,0.703775882378382,4.08333333337214,0.0416111387987196
"43",4.10208333330229,0.703775882378382,4.10208333330229,0.0416111387987196
"44",4.12152777786832,0.730988400821382,4.12152777786832,0.0445312916826045
"45",4.2236111110542,0.758461591743976,4.2236111110542,0.0475563529448836
"46",4.2319444444729,0.786313848276681,4.2319444444729,0.0507151792009711
"47",4.28888888889924,0.814555777201236,4.28888888889924,0.05401202945796
"48",4.42847222217824,0.843370476968821,4.42847222217824,0.0575069641352972
"49",4.44444444449618,0.872781661090173,4.44444444449618,0.0612140903715087
"50",4.58333333337214,0.902814546864052,4.58333333337214,0.0651488387031983
"51",4.60763888887595,0.933165254100802,4.60763888887595,0.0692172653785265
"52",4.66388888889924,0.963840581404738,4.66388888889924,0.0734202146500757
"53",4.68472222227138,0.994989249111463,4.68472222227138,0.077802348465511
"54",4.71875,1.02647992683472,4.71875,0.082323514913973
"55",4.75,1.05846964683748,4.75,0.0870328768165876
"56",4.77083333325572,1.05846964683748,4.77083333325572,0.0870328768165876
"57",4.78125,1.05846964683748,4.78125,0.0870328768165876
"58",4.80277777777519,1.09097448075928,4.80277777777519,0.0919371141909604
"59",4.83333333325572,1.12457137618725,4.83333333325572,0.0973059233826424
"60",4.91666666662786,1.12457137618725,4.91666666662786,0.0973059233826424
"61",4.9375,1.15957872591652,4.9375,0.103121423943505
"62",5.04166666662786,1.15957872591652,5.04166666662786,0.103121423943505
"63",5.05347222217824,1.15957872591652,5.05347222217824,0.103121423943505
"64",5.16666666662786,1.15957872591652,5.16666666662786,0.103121423943505
"65",5.18819444440305,1.15957872591652,5.18819444440305,0.103121423943505
"66",5.33333333337214,1.19501865866232,5.33333333337214,0.109126501841102
"67",5.375,1.19501865866232,5.375,0.109126501841102
"68",5.41666666662786,1.19501865866232,5.41666666662786,0.109126501841102
"69",5.45833333325572,1.19501865866232,5.45833333325572,0.109126501841102
"70",5.65138888882939,1.19501865866232,5.65138888882939,0.109126501841102
"71",5.66180555557366,1.23090199897005,5.66180555557366,0.115322481066487
"72",5.66666666662786,1.23090199897005,5.66666666662786,0.115322481066487
"73",5.72916666662786,1.23090199897005,5.72916666662786,0.115322481066487
"74",5.91666666662786,1.23090199897005,5.91666666662786,0.115322481066487
"75",6.0131944444729,1.26743475103696,6.0131944444729,0.121786437301294
"76",6.02430555562023,1.26743475103696,6.02430555562023,0.121786437301294
"77",6.05833333334886,1.26743475103696,6.05833333334886,0.121786437301294
"78",6.0625,1.26743475103696,6.0625,0.121786437301294
"79",6.07638888887595,1.26743475103696,6.07638888887595,0.121786437301294
